Id,v2a1,hacdor,rooms,hacapo,v14a,refrig,v18q,v18q1,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,tamhog,tamviv,escolari,rez_esc,hhsize,paredblolad,paredzocalo,paredpreb,pareddes,paredmad,paredzinc,paredfibras,paredother,pisomoscer,pisocemento,pisoother,pisonatur,pisonotiene,pisomadera,techozinc,techoentrepiso,techocane,techootro,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,planpri,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,sanitario6,energcocinar1,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu4,elimbasu5,elimbasu6,epared1,epared2,epared3,etecho1,etecho2,etecho3,eviv1,eviv2,eviv3,dis,male,female,estadocivil1,estadocivil2,estadocivil3,estadocivil4,estadocivil5,estadocivil6,estadocivil7,parentesco1,parentesco2,parentesco3,parentesco4,parentesco5,parentesco6,parentesco7,parentesco8,parentesco9,parentesco10,parentesco11,parentesco12,idhogar,hogar_nin,hogar_adul,hogar_mayor,hogar_total,dependency,edjefe,edjefa,meaneduc,instlevel1,instlevel2,instlevel3,instlevel4,instlevel5,instlevel6,instlevel7,instlevel8,instlevel9,bedrooms,overcrowding,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,mobilephone,qmobilephone,lugar1,lugar2,lugar3,lugar4,lugar5,lugar6,area1,area2,age,SQBescolari,SQBage,SQBhogar_total,SQBedjefe,SQBhogar_nin,SQBovercrowding,SQBdependency,SQBmeaned,agesq,Target
ID_ecaf776ac,,0,5,0,1,1,0,,0,1,1,1,2,3,1,3,4,4,4,5,,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0a865fb17,1,3,1,4,yes,6,no,6.666666499999999,0,1,0,0,0,0,0,0,0,2,2.0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,65,25,4225,16,36,1,4.0,1.0,44.444443,4225,2
ID_104a49347,,0,7,0,1,1,1,2,0,2,2,2,1,3,2,3,5,5,5,6,,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,69f78e4e2,2,3,0,5,.66666669,6,no,11.666667,0,0,1,0,0,0,0,0,0,4,1.25,1,0,0,0,0,1,0,1,3,1,0,0,0,0,0,1,0,62,36,3844,25,36,4,1.5625,0.44444448,136.11111,3844,4
ID_0e363f91f,,0,7,0,1,1,1,2,0,2,2,2,1,3,2,3,5,5,5,17,,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,69f78e4e2,2,3,0,5,.66666669,6,no,11.666667,0,0,0,0,0,0,0,0,1,4,1.25,1,0,0,0,0,1,0,1,3,1,0,0,0,0,0,1,0,33,289,1089,25,36,4,1.5625,0.44444448,136.11111,1089,4
ID_be56a06db,,0,7,0,1,1,1,2,0,2,2,2,1,3,2,3,5,5,5,2,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,69f78e4e2,2,3,0,5,.66666669,6,no,11.666667,0,1,0,0,0,0,0,0,0,4,1.25,1,0,0,0,0,1,0,1,3,1,0,0,0,0,0,1,0,9,4,81,25,36,4,1.5625,0.44444448,136.11111,81,4
ID_7886b517c,,0,7,0,1,1,1,2,0,2,2,2,1,3,2,3,5,5,5,12,,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,69f78e4e2,2,3,0,5,.66666669,6,no,11.666667,0,0,0,0,0,0,0,1,0,4,1.25,1,0,0,0,0,1,0,1,3,1,0,0,0,0,0,1,0,31,144,961,25,36,4,1.5625,0.44444448,136.11111,961,4
ID_37a9257d9,,0,7,0,1,1,1,2,0,2,2,2,1,3,2,3,5,5,5,4,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,69f78e4e2,2,3,0,5,.66666669,6,no,11.666667,0,1,0,0,0,0,0,0,0,4,1.25,1,0,0,0,0,1,0,1,3,1,0,0,0,0,0,1,0,11,16,121,25,36,4,1.5625,0.44444448,136.11111,121,4
ID_b7d376c3f,150000.0,0,4,0,1,1,0,,0,1,1,0,2,2,0,3,3,3,3,14,,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,d2902495c,0,3,0,3,no,14,no,12.0,0,0,0,0,0,0,0,1,0,2,1.5,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,1,0,41,196,1681,9,196,0,2.25,0.0,144.0,1681,4
ID_c405167f9,150000.0,0,4,0,1,1,0,,0,1,1,0,2,2,0,3,3,3,3,11,,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,d2902495c,0,3,0,3,no,14,no,12.0,0,0,0,0,1,0,0,0,0,2,1.5,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,1,0,22,121,484,9,196,0,2.25,0.0,144.0,484,4
ID_b6b73a2e0,150000.0,0,4,0,1,1,0,,0,1,1,0,2,2,0,3,3,3,3,11,,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,d2902495c,0,3,0,3,no,14,no,12.0,0,0,0,0,1,0,0,0,0,2,1.5,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,1,0,43,121,1849,9,196,0,2.25,0.0,144.0,1849,4
ID_94e7d7340,,0,4,0,1,1,0,,0,0,0,0,1,1,0,1,1,1,1,6,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,49e535bed,0,1,1,1,8,no,6,6.0,0,0,1,0,0,0,0,0,0,2,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,73,36,5329,1,0,0,0.25,64.0,36.0,5329,4
ID_a55010447,,0,3,0,1,1,1,2,1,1,2,0,1,1,1,2,3,3,3,15,,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,55ea806d6,1,2,0,3,.5,no,15,13.0,0,0,0,0,0,0,0,1,0,2,1.5,0,0,0,0,1,1,1,1,3,1,0,0,0,0,0,1,0,37,225,1369,9,0,1,2.25,0.25,169.0,1369,2
ID_2e0d97b18,,0,3,0,1,1,1,2,1,1,2,0,1,1,1,2,3,3,3,11,,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,55ea806d6,1,2,0,3,.5,no,15,13.0,0,0,0,0,1,0,0,0,0,2,1.5,0,0,0,0,1,1,1,1,3,1,0,0,0,0,0,1,0,33,121,1089,9,0,1,2.25,0.25,169.0,1089,2
ID_8a3bf127c,,0,3,0,1,1,1,2,1,1,2,0,1,1,1,2,3,3,3,5,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,55ea806d6,1,2,0,3,.5,no,15,13.0,0,1,0,0,0,0,0,0,0,2,1.5,0,0,0,0,1,1,1,1,3,1,0,0,0,0,0,1,0,11,25,121,9,0,1,2.25,0.25,169.0,121,2
ID_69416aec4,60000.0,1,3,0,1,1,0,,1,2,3,0,1,1,1,3,4,4,4,6,,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4994e3e42,2,2,0,4,yes,6,no,4.5,0,0,1,0,0,0,0,0,0,1,4.0,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,1,0,34,36,1156,16,36,4,16.0,1.0,20.25,1156,3
ID_fdb55284a,60000.0,1,3,0,1,1,0,,1,2,3,0,1,1,1,3,4,4,4,3,,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4994e3e42,2,2,0,4,yes,6,no,4.5,0,1,0,0,0,0,0,0,0,1,4.0,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,1,0,33,9,1089,16,36,4,16.0,1.0,20.25,1089,3
ID_dfafcb2c2,60000.0,1,3,0,1,1,0,,1,2,3,0,1,1,1,3,4,4,4,7,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4994e3e42,2,2,0,4,yes,6,no,4.5,0,0,0,1,0,0,0,0,0,1,4.0,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,1,0,13,49,169,16,36,4,16.0,1.0,20.25,169,3
ID_cf967694d,60000.0,1,3,0,1,1,0,,1,2,3,0,1,1,1,3,4,4,4,2,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4994e3e42,2,2,0,4,yes,6,no,4.5,0,1,0,0,0,0,0,0,0,1,4.0,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,1,0,9,4,81,16,36,4,16.0,1.0,20.25,81,3
ID_5eef4820f,,0,4,0,1,1,1,1,0,1,1,0,1,1,0,2,2,2,2,10,,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37788728a,0,2,0,2,no,no,10,10.0,0,0,0,1,0,0,0,0,0,2,1.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,60,100,3600,4,0,0,1.0,0.0,100.0,3600,4
ID_99528afba,,0,4,0,1,1,1,1,0,1,1,0,1,1,0,2,2,2,2,10,,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37788728a,0,2,0,2,no,no,10,10.0,0,0,0,1,0,0,0,0,0,2,1.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,59,100,3481,4,0,0,1.0,0.0,100.0,3481,4
ID_ceddabd35,300000.0,0,7,0,1,1,0,,0,1,1,0,2,2,0,3,3,3,3,12,,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0c072fb72,0,3,0,3,no,no,12,10.666667,0,0,0,0,0,0,1,0,0,4,0.75,0,1,0,0,0,0,1,1,3,1,0,0,0,0,0,1,0,45,144,2025,9,0,0,0.5625,0.0,113.77779,2025,4
ID_e546821ae,300000.0,0,7,0,1,1,0,,0,1,1,0,2,2,0,3,3,3,3,10,,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0c072fb72,0,3,0,3,no,no,12,10.666667,0,0,0,1,0,0,0,0,0,4,0.75,0,1,0,0,0,0,1,1,3,1,0,0,0,0,0,1,0,20,100,400,9,0,0,0.5625,0.0,113.77779,400,4
ID_782062b7e,300000.0,0,7,0,1,1,0,,0,1,1,0,2,2,0,3,3,3,3,10,,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0c072fb72,0,3,0,3,no,no,12,10.666667,0,0,0,1,0,0,0,0,0,4,0.75,0,1,0,0,0,0,1,1,3,1,0,0,0,0,0,1,0,23,100,529,9,0,0,0.5625,0.0,113.77779,529,4
ID_26c434a24,200000.0,0,5,0,1,1,1,1,0,2,2,1,2,3,1,4,5,5,5,11,,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,e452c8e21,2,3,0,5,.66666669,9,no,10.0,0,0,0,0,1,0,0,0,0,3,1.6666666,0,1,0,0,0,0,0,1,5,1,0,0,0,0,0,1,0,21,121,441,25,81,4,2.7777777,0.44444448,100.0,441,4
ID_0cf382883,200000.0,0,5,0,1,1,1,1,0,2,2,1,2,3,1,4,5,5,5,9,,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,e452c8e21,2,3,0,5,.66666669,9,no,10.0,0,0,0,1,0,0,0,0,0,3,1.6666666,0,1,0,0,0,0,0,1,5,1,0,0,0,0,0,1,0,44,81,1936,25,81,4,2.7777777,0.44444448,100.0,1936,4
ID_d9ff86126,200000.0,0,5,0,1,1,1,1,0,2,2,1,2,3,1,4,5,5,5,6,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,e452c8e21,2,3,0,5,.66666669,9,no,10.0,0,0,1,0,0,0,0,0,0,3,1.6666666,0,1,0,0,0,0,0,1,5,1,0,0,0,0,0,1,0,12,36,144,25,81,4,2.7777777,0.44444448,100.0,144,4
ID_ecd647b60,200000.0,0,5,0,1,1,1,1,0,2,2,1,2,3,1,4,5,5,5,10,,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,e452c8e21,2,3,0,5,.66666669,9,no,10.0,0,0,0,1,0,0,0,0,0,3,1.6666666,0,1,0,0,0,0,0,1,5,1,0,0,0,0,0,1,0,38,100,1444,25,81,4,2.7777777,0.44444448,100.0,1444,4
ID_2f2ebc646,200000.0,0,5,0,1,1,1,1,0,2,2,1,2,3,1,4,5,5,5,4,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,e452c8e21,2,3,0,5,.66666669,9,no,10.0,0,1,0,0,0,0,0,0,0,3,1.6666666,0,1,0,0,0,0,0,1,5,1,0,0,0,0,0,1,0,10,16,100,25,81,4,2.7777777,0.44444448,100.0,100,4
ID_11e82977d,,0,6,0,1,1,0,,0,1,1,0,1,1,0,2,2,2,2,9,,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,234f88ab8,0,2,1,2,yes,no,8,8.5,0,0,0,1,0,0,0,0,0,3,0.66666669,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,45,81,2025,4,0,0,0.44444448,1.0,72.25,2025,4
ID_58aa63491,,0,6,0,1,1,0,,0,1,1,0,1,1,0,2,2,2,2,8,,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,234f88ab8,0,2,1,2,yes,no,8,8.5,0,0,0,1,0,0,0,0,0,3,0.66666669,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,70,64,4900,4,0,0,0.44444448,1.0,72.25,4900,4
ID_31c8db9f5,,0,6,0,1,1,0,,0,2,2,0,1,1,0,3,3,3,3,11,,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9041d2699,0,3,1,3,.5,no,4,9.333333,0,0,0,0,1,0,0,0,0,3,1.0,1,0,0,0,0,0,1,1,3,1,0,0,0,0,0,1,0,69,121,4761,9,0,0,1.0,0.25,87.11110699999999,4761,4
ID_5d4ecf78e,,0,6,0,1,1,0,,0,2,2,0,1,1,0,3,3,3,3,4,,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9041d2699,0,3,1,3,.5,no,4,9.333333,0,1,0,0,0,0,0,0,0,3,1.0,1,0,0,0,0,0,1,1,3,1,0,0,0,0,0,1,0,64,16,4096,9,0,0,1.0,0.25,87.11110699999999,4096,4
ID_ffd3f8a72,,0,6,0,1,1,0,,0,2,2,0,1,1,0,3,3,3,3,13,,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9041d2699,0,3,1,3,.5,no,4,9.333333,0,0,0,0,0,0,0,1,0,3,1.0,1,0,0,0,0,0,1,1,3,1,0,0,0,0,0,1,0,27,169,729,9,0,0,1.0,0.25,87.11110699999999,729,4
ID_5988311f9,,0,7,0,1,1,0,,0,0,0,0,2,2,0,2,2,2,2,12,,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,26389d8c9,0,2,0,2,no,no,13,12.5,0,0,0,0,0,0,0,1,0,4,0.5,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,20,144,400,4,0,0,0.25,0.0,156.25,400,4
ID_3afc5f3e0,,0,7,0,1,1,0,,0,0,0,0,2,2,0,2,2,2,2,13,,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,26389d8c9,0,2,0,2,no,no,13,12.5,0,0,0,0,0,0,0,1,0,4,0.5,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,24,169,576,4,0,0,0.25,0.0,156.25,576,4
ID_714ba0171,,0,8,0,1,1,1,1,0,1,1,1,1,2,1,2,3,3,3,17,,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,78d7dd4ff,1,2,0,3,.5,17,no,17.0,0,0,0,0,0,0,0,1,0,3,1.0,1,0,0,0,0,1,1,1,2,1,0,0,0,0,0,1,0,60,289,3600,9,289,1,1.0,0.25,289.0,3600,4
ID_565abcaec,,0,8,0,1,1,1,1,0,1,1,1,1,2,1,2,3,3,3,1,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,78d7dd4ff,1,2,0,3,.5,17,no,17.0,0,1,0,0,0,0,0,0,0,3,1.0,1,0,0,0,0,1,1,1,2,1,0,0,0,0,0,1,0,8,1,64,9,289,1,1.0,0.25,289.0,64,4
ID_418b959f7,,0,8,0,1,1,1,1,0,1,1,1,1,2,1,2,3,3,3,17,,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,78d7dd4ff,1,2,0,3,.5,17,no,17.0,0,0,0,0,0,0,0,1,0,3,1.0,1,0,0,0,0,1,1,1,2,1,0,0,0,0,0,1,0,47,289,2209,9,289,1,1.0,0.25,289.0,2209,4
ID_61169db31,160000.0,0,5,0,1,1,0,,0,1,1,1,1,2,1,2,3,3,3,9,,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,b8c75d0e6,1,2,0,3,.5,9,no,9.0,0,0,0,1,0,0,0,0,0,2,1.5,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,31,81,961,9,81,1,2.25,0.25,81.0,961,4
ID_8b18e60e1,160000.0,0,5,0,1,1,0,,0,1,1,1,1,2,1,2,3,3,3,9,,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,b8c75d0e6,1,2,0,3,.5,9,no,9.0,0,0,0,1,0,0,0,0,0,2,1.5,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,30,81,900,9,81,1,2.25,0.25,81.0,900,4
ID_db82a8e56,160000.0,0,5,0,1,1,0,,0,1,1,1,1,2,1,2,3,3,3,0,,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,b8c75d0e6,1,2,0,3,.5,9,no,9.0,1,0,0,0,0,0,0,0,0,2,1.5,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,2,0,4,9,81,1,2.25,0.25,81.0,4,4
ID_fc1684bb8,150000.0,0,4,0,1,1,0,,0,0,0,0,1,1,0,1,1,1,1,16,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ac86146e7,0,1,0,1,no,no,16,16.0,0,0,0,0,0,0,0,1,0,1,1.0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,64,256,4096,1,0,0,1.0,0.0,256.0,4096,4
ID_20d9c1b2d,,0,6,0,1,1,0,,0,0,0,0,1,1,0,1,1,1,1,11,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0a3be8b29,0,1,1,1,8,no,11,11.0,0,0,0,0,1,0,0,0,0,3,0.33333334,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,69,121,4761,1,0,0,0.11111112,64.0,121.0,4761,4
